121.07	-85.18	0	233
-462.11	228.62	0	234
-14.5	113.52	0	235
-425.82	-347.78	0	236
-11.04	-61.68	0	237
31.64	100.32	0	238
56.33	62.02	0	239
27.69	12.82	0	240
382.27	395.72	0	241
-525.74	-283.68	0	242
-590.07	89.02	0	243
-258.51	-190.68	0	244
85.09	-44.28	0	245
-531.15	-470.58	0	246
-476.19	122.92	0	247
78.67	141.22	0	248
172.95	375.42	0	249
198.46	-131.88	0	250
-38.16	73.92	0	251
-0.09	46.82	0	252
-34.85	-157.58	0	253
3.3	-66.08	0	254
39.7	588.02	0	255
-89.29	-65.18	0	256
-530.37	-297.28	0	257
17.42	59.52	0	258
208.81	64.02	0	259
-15.35	-68.28	0	260
68.05	13.62	0	261
-42.97	152.02	0	262
67.19	24.12	0	263
48.64	64.22	0	264
131.22	293.52	0	265
40.26	63.32	0	266
-286.24	401.72	0	267
-136.15	159.82	0	268
28.93	-123.18	0	269
-21.67	97.42	0	270
-49.84	-192.28	0	271
91.37	24.82	0	272
-2.21	67.62	0	273
-232.93	-431.88	0	274
30.49	-107.18	0	275
70.12	-36.68	0	276
44.92	0.52	0	277
183.34	351.22	0	278
288.72	-36.38	0	279
-5.95	-17.38	0	280
23.6	23.92	0	281
-24.26	-90.88	0	282
50.15	-31.78	0	283
-240.33	-115.28	0	284
-144.03	-222.98	0	285
-614.08	57.72	0	286
-155.48	507.72	0	287
48.45	-41.78	0	288
16.46	73.92	0	289
89.41	-108.38	0	290
599.01	-482.78	0	291
-13.43	-36.98	0	292
240.24	-36.08	0	293
179.43	296.12	0	294
245.99	-412.58	0	295
15.83	14.82	0	296
-513.27	-51.18	0	297
-399.94	126.92	0	298
269.85	-17.68	0	299
65.11	32.22	0	300
-196.28	-113.18	0	301
333.53	-17.68	0	302
240.92	33.82	0	303
105.76	-191.88	0	304
225.21	-74.68	0	305
79.97	-54.98	0	306
-50.76	178.52	0	307
-266.16	-38.58	0	308
-189.04	-301.88	0	309
65.74	72.02	0	310
23.73	-134.98	0	311
-80.92	-38.88	0	312
27.27	47.82	0	313
58.93	246.82	0	314
-29.18	-2.38	0	315
-375.11	-37.38	0	316
-102.4	-128.38	0	317
42.57	-7.08	0	318
-12.78	46.22	0	319
-53.03	-49.08	0	320
262.5	134.62	0	321
60.09	-23.48	0	322
18.28	49.32	0	323
-120.84	186.22	0	324
-291.93	-267.98	0	325
619.19	-146.18	0	326
-445.37	305.82	0	327
-6.98	20.72	0	328
-452.88	378.52	0	329
61.33	127.82	0	330
-133.43	674.12	0	331
26.2	1.92	0	332
46.65	88.52	0	333
152.1	467.72	0	334
-27.94	8.72	0	335
92.67	69.72	0	336
168.61	81.72	0	337
144.65	313.02	0	338
95.55	207.82	0	339
142.88	-191.88	0	340
-100.95	539.02	0	341
32.81	5.72	0	342
607.76	-227.98	0	343
47.11	-18.38	0	344
144.37	237.02	0	345
169.95	-233.48	0	346
71	81.22	0	347
-151.05	34.72	0	348
325.26	134.32	0	349
-178.36	117.52	0	350
-48.57	-32.68	0	351
-54.42	-10.68	0	352
-152.44	108.92	0	353
-70.55	94.62	0	354
11.56	-303.88	0	355
-21.69	40.92	0	356
19.55	-27.48	0	357
8.46	24.02	0	358
-92.55	98.42	0	359
-37.58	61.62	0	360
-44.58	52.02	0	361
-1.92	-479.48	0	362
91.63	2.72	0	363
-2.72	-396.08	0	364
219.91	-132.58	0	365
33.38	-63.18	0	366
-270.64	170.12	0	367
-29.34	112.62	0	368
265.52	-121.48	0	369
-3.14	6.82	0	370
-119.71	142.42	0	371
-143.07	150.72	0	372
76.09	23.02	0	373
-53.09	75.12	0	374
16.81	-12.38	0	375
407.46	522.12	0	376
-74.12	110.92	0	377
42.34	-50.58	0	378
422.28	-540.48	0	379
-45.53	-11.68	0	380
335.51	527.72	0	381
104.51	592.02	0	382
666.25	137.52	0	383
-110.83	136.32	0	384
422.64	-528.28	0	385
13.73	-382.38	0	386
-171.85	-466.18	0	387
-4.59	-25.58	0	388
33.14	-310.08	0	389
-3.02	30.92	0	390
-38.45	90.92	0	391
200.5	-114.58	0	392
24.91	-59.28	0	393
327.49	546.82	0	394
-5.64	-40.58	0	395
155.24	592.02	0	396
3.23	96.32	0	397
-73.6	130.42	0	398
-28.39	-54.58	0	399
172.36	-130.88	0	400
33.23	26.72	0	401
85.25	42.42	0	402
7.33	-168.38	0	403
-82.98	53.32	0	404
15.86	169.12	0	405
719.42	159.62	0	406
40.35	-725.78	0	407
-64.67	-201.38	0	408
-160.11	16.12	0	409
16.61	35.12	0	410
-231.14	113.42	0	411
119.22	41.22	0	412
33.48	-240.48	0	413
-131.83	-25.88	0	414
52.56	22.32	0	415
43.12	17.72	0	416
318.39	-296.28	0	417
-53.98	-205.78	0	418
238.65	579.92	0	419
80.74	-28.78	0	420
-54.89	62.02	0	421
-21.69	-352.58	0	422
-271.9	43.72	0	423
270.06	287.42	0	424
42.1	53.02	0	425
37.6	-42.58	0	426
-53.96	33.42	0	427
-357.63	488.02	0	428
-9.83	2.42	0	429
-178.78	-28.28	0	430
43.78	-276.18	0	431
-36.44	50.52	0	432
-223.65	64.02	0	433
56.92	32.72	0	434
66.25	146.22	0	435
-28.41	61.42	0	436
-52.12	313.52	0	437
66.11	53.62	0	438
-165.37	166.52	0	439
327.84	-315.38	0	440
-182.09	-278.78	0	441
71.8	-21.58	0	442
108.3	95.12	0	443
-154.65	-484.48	0	444
-283.9	411.92	0	445
-60.57	-396.28	0	446
104.72	-360.28	0	447
-59.93	6.12	0	448
196.65	-54.18	0	449
-521.4	259.62	0	450
333.52	-171.88	0	451
-176.63	-37.18	0	452
326.58	596.92	0	453
24.07	-79.78	0	454
45.09	107.12	0	455
-65.92	349.52	0	456
142.17	131.92	0	457
-54.46	42.32	0	458
88.04	-14.08	0	459
11.78	54.22	0	460
-424.49	408.52	0	461
20.1	-38.48	0	462
258.06	-50.48	0	463
66.1	249.22	0	464
233.9	-27.28	0	465
-183.86	-215.58	0	466
0.09	187.02	0	467
347.9	366.92	0	468
-44.8	-643.38	0	469
18.62	-64.08	0	470
-95.84	144.92	0	471
199.12	246.92	0	472
55.01	14.82	0	473
-118.97	-410.78	0	474
-35.21	-8.78	0	475
649.05	20.32	0	476
63.56	-65.78	0	477
92.22	-5.58	0	478
135.72	726.32	0	479
-31.59	24.92	0	480
-14.55	19.62	0	481
213.08	-35.68	0	482
73.65	-114.18	0	483
394.22	-282.08	0	484
-12.49	-80.68	0	485
48.35	-160.18	0	486
-34.38	-74.78	0	487
-162.27	-148.58	0	488
75.89	-63.68	0	489
65.88	-44.08	0	490
-491.74	107.62	0	491
129.98	-29.28	0	492
-206.43	480.22	0	493
-187.87	-419.78	0	494
102.43	5.22	0	495
-241.24	1432.02	0	496
97.41	1187.42	0	497
808.32	1183.41	0	498
932.9	768.93	0	499
1405.56	336.61	0	500
1197.9	-67.42	0	501
1296.16	-662.28	0	502
545.29	-1053.82	0	503
749.97	-1255.22	0	504
-380.8	-1036.16	0	505
-477.74	-1347.34	0	506
-584.46	-854.81	0	507
1268.36	641.4	0	508
-983.33	-138.74	0	509
-926.52	354.91	0	510
-795.88	862.29	0	511
